img id,caption,category
1810651611,A little girl in a dress with pink flowers swings on a red-seated swing .,843
2454932897,Smiling child wearing a brown hat sitting on a swing set .,843
2524056664,Young boy with blond-hair laughing while swinging at the park .,843
1222322358,A child looking back on a fast moving swing .,843
911795495,The girl in the red shirt smiles on the swing .,843
1977827746,A young boy and girl sit in a wagon eating corndogs .,843
2573141440,A toddler with blue eyes sits in a blue swing with grass in the background .,843
6704385305,A hockey player from the St Louis Jets is skating on ice .,746
6847387474,An ice hockey goalie in a yellow and blue uniform is kneeling on the ice holding his hockey stick in front of him .,746
3532028205,"A hockey player crouches slightly , with a full crowd in the background .",746
2872963574,The ice hockey player in white is tumbling in front of the player in blue .,746
3406409018,Hockey goalie blocks a shot from a rival player as other players observe .,746
3529314899,A red-uniformed hockey player is attempting to control the puck while two white-suited hockey players try to disrupt him .,746
3484019369,A hockey team waits at the hockey rink .,746
6556865251,Two hockey players are focusing intently on their play .,746
3593538248,A group of hockey players and one official stand on the ice during a game .,746
6745586595,A hockey player skating on ice with a black jersey and pants while wearing a black helmet .,746
6366234987,Team member 39 waiting for the puck to come his way .,746
3054200086,A hockey player makes a shot .,746
494921598,A youth playing hockey .,746
3354489242,A goalie tries to block the puck in a hockey game .,746
6556867543,two men are playing professional hockey,746
3231751379,An ice hockey player is bending down on the ice .,746
7036852925,Professional hockey players are eagerly fighting for the puck .,746
379612511,Four people turn a corner in a speed skating event .,746
6974857128,A hockey goalie blocking a vaughn item .,746
6948564341,Hockey player takes the puck .,746
7014591581,Two hockey teams are about to battle each other .,746
73233864,Two hockey players are playing in a rink,746
3048380686,A goalie blocking the goal with assistance from a teammate during a hockey game .,746
6447364125,A male and a woman are on the middle of a court .,746
6788553859,Ice hockey goalie in white and blue prepares to block the puck from opposing player in blue .,746
6874319983,A goalie for a hockey team is attempting to block the puck from entering the net .,746
3231575742,A snow skier is going down a slalom course .,746
3157622277,a referee stops a hockey fight .,746
3138504165,The goaltender is crouching in front of the goal .,746
6633366731,Two hockey players engaged in a scuffle in front of a Verizon sign .,746
4061778099,"Two centers , one wearing white and the other yellow , face off in a National Hockey League game .",746
6718814177,Two opposing team members are engaged in a game of hockey .,746
2959941749,A hockey goalie lays on the ice and other players skate past him .,746
3301811927,Hockey players with one taking a shot .,746
6805643630,This is a heated hockey match at the goal line .,746
3030565991,A teenage boy wearing a blue and white uniform playing a form of Hockey .,746
6854470253,Four women 's hockey players scramble for a loose puck as it skips along the boards .,746
6874319721,"The referee stands in the middle as "" Halpern "" and "" Thornton "" play ice hockey .",746
6776555858,Two hockey players one in yellow and one in white competing against each other to gain control of the hockey puck .,746
6336622544,Ice skater taking a hit by another player .,746
3523950181,Three hockey players are engaged in a game .,746
3503544012,A player sits on the bench while watching his teammates play ice hockey .,746
3319712233,"Two hockey players , one in red and black , the other in white and black , battle it out on the ice .",746
2976537455,Two hockey players almost fall on the ice during a scuffle .,746
6782818493,"Two hockey players on opposing teams , one in a red and white jersey and one in a blue and black jersey , are standing on the rink .",746
4144960305,Two hockey players are waiting for a puck to be dropped by a referee .,746
5364849864,"Players from two hockey teams , one in black jerseys and one in white , fight over a puck on an ice rink as a referee and audience look on .",746
6447367291,Three people on a hockey ring playing some form of game .,746
8128592454,A referee watches as opposing teams play hockey .,746
1691038839,Two fully geared children participate in ice hockey .,746
8042519212,A football team is playing outside on a clear day while people sit in lawn chairs and watch .,560
3713030758,"Two teams , one wearing black jerseys and the other wearing white jerseys , are on a football field .",560
6338544926,"Two college football players battle it out outdoors on the field during game day , where one is the quarterback trying to throw the ball , and the other player is in action about to sack the quarterback .",560
2003663004,Greenbay football player is being handed a towel on the field .,560
4021188118,The football team is ready to make a well calculated play .,560
241347067,Three football players tackle another player who is holding a ball .,560
6195995631,Four football players wearing blue and yellow raise their helmets in the air .,560
241346508,"Three Oklahoma Sooners playing football against another team , one of the sooners with the ball in their possession .",560
6381214111,Aaron Rodgers and another Green Bay Packers teammate are celebrating a touchdown in an end zone .,560
241345639,Two football players try to tackle a player of the opposite team .,560
241347214,Three football players wearing red jerseys are on the field .,560
5006080985,"Players 24 , 33 , and 57 , are dressed in white , blue , and yellow jerseys on the football field .",560
6205176022,Three quarterbacks from the New York Jets run through passing drills with their coach .,560
8019420543,The quarterback of the UTEP football team is about to be tackled by a member of the Wisconsin defensive team .,560
5094276864,A Pee Wee league football player wearing a purple jersey navigates the football past opposing players in white jerseys .,560
2896668718,Two football players are getting ready to tackle each other,560
2871962580,An american footballer in a white strip who is carrying the ball is being pursued by another player in a black strip .,560
8042519106,A football coach is speaking to a young football player .,560
241347150,The receiver is tackled after making the catch .,560
241347823,Man in playing football in Sooners jersey number 19,560
241346471,An American footballer in red is being tackled by three players in white whilst other red players look on .,560
2939475047,This is a football game in progress .,560
241346146,The football player is running with the ball as a player of the opposing team grabs his leg,560
6199134021,A young man in a football uniform is kneeling with the football .,560
8176288175,People are playing in a football game .,560
6123457215,"A football team is playing , the yellow team has the ball .",560
241346352,A man punting a football as fans from the opposing team watch in the background,560
241347243,Football players stand at the line of scrimmage .,560
241347204,A football player in red and white is holding both hands up .,560
241346885,A football player passes the football to a teammate as the crowd looks on .,560
2921430836,Football players making a tackle with the referee in the foreground .,560
7953090988,Football players in the middle of a game .,560
6341181416,"A football player in a blue ,  44 jersey with gold pants carries the football while his teammates and the opposing team , wearing orange and white , run behind him .",560
241347803,"A football player is in a red and white uniform Sooners ,  28 .",560
6322364581,"A short-haired , blond man wearing a white and black shirt and black visor puts his hand on the shoulder of a football player wearing a black ,  16 jersey .",560
6206340700,Men are on the field playing football .,560
2844963839,A group of football players wearing orange and blue uniforms gather together on the field .,560
241347300,A football player being tackled from behind by another player from a different team in front of a crowd .,560
3417299749,Adolescent male child playing lacrosse and wearing a red uniform with the number 33 .,560
8052397902,Two football players wearing blue jerseys tackle the opposing team 's football player .,560
3009542570,Kids aggressively getting ready for a play in football .,560
3395054199,A football player intercepts a pass as his teammate looks on .,560
7953086682,Number 44 looks over his shoulder to see Number 8 closing in on him .,560
241345427,A football player in red is trying to tackle another player who has the ball .,560
3070130228,Two players in red white and blue football uniforms squat down on the field .,560
241346794,"A bunch of football players , and a crowd .",560
6281192843,A football play is about to begin with the white team on offense .,560
7393977570,four young football players in mid play .,560
2720039582,One football player caught a pass while the two players from the opposite team attempt to tag him while he 's on the ground .,560
6135433028,A football play in action with members of both teams visible .,560
3182558164,Men playing a basketball game .,430
2271755053,The boy is playing basketball .,430
3218480482,The guard drives towards the basket during a college basketball game .,430
3094034072,Girls playing basketball .,430
6897153076,"Two professional basketball players , trying to take control of the ball .",430
6970752746,A man in a basketball game is shooting the ball .,430
4758481555,"A basketball player in a white jersey with the word price on it , posting up against another player in a blue uniform .",430
6706751023,a basketball player trying to keep the ball,430
3245250964,Man in blue and white uniform shooting basketball being blocked by man in white and red .,430
6474645169,Men from Lafayette and Penn State are playing basketball .,430
2285152690,A basketball player in a duke uniform looks up .,430
4925906360,Five men in a gym playing basketball .,430
6926577156,a basketball player is making a jamming the ball in the basket,430
3368569524,The female basket player in red is challenging the player in white for the ball .,430
3286111436,A basketball player for North Carolina moves with the ball in hand .,430
3323514651,Two basketball players fighting over the ball .,430
6475050767,Guy playing college basketball .,430
7671952322,A basketball player from team USA dunks the ball !,430
3343116398,A professional basketball player dribbles the ball around the opposing player .,430
6935145053,Fans watch on as a basketball player jumps up for a slam dunk .,430
3154709407,The number five Miami player dribbles down the court .,430
3259666643,"A boy in a blue basketball uniform , number 13 and a boy in a white basketball uniform , number 23 jump for the ball .",430
2021613437,A boy wearing a Steve Nash shirt dribbles a basketball on an indoor court .,430
3286045254,A basketball player holding a basketball .,430
3147217787,A person in uniform dunking a basketball .,430
7863357892,Interracial basketball team playing against each other and one player is scoring a hoop .,430
6919296665,An athlete from St Johns dunking a basketball in a game .,430
3395052059,A male basketball player wearing a black uniform is trying to block a male basketball player wearing a white uniform .,430
3303797949,A boy with a basketball .,430
7589467042,Five men playing a competitive game of basketball with the man in the black tank top and black shorts in possession of the ball .,430
8245313425,Two basketball players in action .,430
6790355893,Two basketball players are blocking their opponent 's basketball shot .,430
6871582253,"Basketball team , with one of the players about to go for a shoot .",430
8132535710,"At a men 's basketball game , number 55 , in white and yellow , tries desperately to prevent number ten , in black and gray , from making a shot while the rest of the players watch frozen on the court .",430
3222055946,"At a women 's basketball game , a white-skinned woman dribbles against the Chicago defense .",430
3305895920,Three basketball players in white are defending against the attacking player with the ball in orange .,430
5235619020,A basketball player shooting a free throw .,430
8182074427,Young female basketball player plans her route to the net .,430
3078402009,The basketball player prepares to launch the ball to his teammate far down the court .,430
7131816615,"Two guys , one wearing a Hawks jersey and the other wearing a Bulls jersey , are playing basketball .",430
8198726446,A basketball player drives to the hoop for a lay-up .,430
3155451946,The basketball player in white holds the ball .,430
3584561689,A group of boys play basketball together .,430
3261666285,Two teams are playing basketball as one man is driving towards the hoop .,430
6474991347,"Number 32 , on the burgundy team is fighting for possession of the basketball with an opposing team member , while his other two teammates guard the other opposing teammate .",430
1389156021,Three young girls are taking part in martial arts .,430
3147913471,The basketball player is holding a basketball getting ready to take a shot .,430
3343106500,A basketball player for Miami U. pushes forward .,430
7682324722,An African American man wearing navy blue and red is shooting a basketball .,430
6782145166,College basketball player going up for a jump shot while another attempts to defend .,430
7517455666,Two people play guitar on a large stage .,819
4569407041,"People , many of whom are wearing a white t-shirt , have filled up a city street .",819
6202821114,A man in a white t-shirt stands in front of a crowd and holds a microphone in front of him .,819
3005979237,A woman singing and playing the keyboard for an audience .,819
5238492471,"An old guitar player without a shirt on is pointing , sweating .",819
5604852363,A performer kneeling at the edge of a stage to receive something from a woman in the front row .,819
4097650560,A young group of people in bright colorful clothes dance on stage .,819
467262667,An audience watches as a band performs .,819
4725965235,Many people are dancing at a large gathering at night .,819
7130486481,"A lady is singing on stage in front of an enthusiastic audience with a large band that includes a guitar player and four trumpets , behind her .",819
6214063093,A Musical rock band of three members perform on stage with a giant well lit W shape symbol in the background .,819
4814386409,People attending a concert dressed in yellow .,819
4763472021,A woman is enjoying a drink on a crowded street .,819
3090877035,A man is playing an electric guitar .,819
232501417,A large crowd is enjoying a concert .,819
3263829326,Musical performers perform on stage together .,819
468697082,"A mixed group of men , women , girls , and boys are on stage with three microphones .",819
5955502935,A band performs music on a stage with lights .,819
4107219685,A blond man singing into a microphone with a guitarist behind him .,819
5696581092,"On a stage , there is a band playing guitars and singing , while the lights behind them flash and show a large star .",819
5418130134,Dancers on a stage during one their shows .,819
347397012,A woman in a light colored dress is singing to an audience .,819
2837253011,A bald man in a red shirt performs in front of a crowd .,819
1316505120,"Four men , two of them with guitars , perform on a stage while several people with their hands in the air watch .",819
5745387160,"A young white male wearing sunglasses and a white tank top is playing a black bass guitar on an outdoor stage in front of a city skyline with amplifiers , light scaffolding , and a drummer off to the far right .",819
3546474710,"The gutarist upfront is under a spotlight , and the drummer in the back is under one too .",819
6554248473,"Two male musicians on stage , wearing t-shirts and one is playing the guitar , the other is singing .",819
276589119,A band is starting to warm up their instruments .,819
2127566743,A band performing in front of a group of fans .,819
6957702889,A band of three is on stage with their drums and guitar .,819
7438195398,A man wearing striped pants and a black and white checked hat plays an electric guitar while a man holding a microphone and another man holding a guitar stand in the background .,819
3247807215,Male and female ballerinas perform on a blue-lit stage .,819
6730143407,Three men playing music in front of a crowd .,819
7396385574,Three male band members covered in tattoos perform on stage .,819
2127570593,The guy in the striped shirt is pointing .,819
5440115287,two people ( man and woman in their late twenties or early thirties ) on stage with a synthesizer and microphone .,819
428980399,Band playing with a female lead singer .,819
6309331514,"A band called "" The Early November "" giving a concert to a crowded room .",819
4068908551,A group of dancers takes their bows .,819
3331525712,A fan sitting on someone 's shoulders is waving to a woman on a stage that says Amnesty International .,819
4614816401,A band is performing at a benefit .,819
3583105294,"During a concert , a man is standing on a stage looking down at the crowd .",819
4655361417,A man in a black shirt sings into a microphone .,819
4649427913,A group of young people celebrating under a very large red tent .,819
3089881249,A man is playing a guitar on a stage .,819
5626262792,A musical band playing music on stage at a concert with a light show .,819
6295775965,A white-shirted man is leaping from the stage into the crowd .,819
4809880189,A guy in a brown t-shirt and white pants is playing a horn .,819
8173029395,A standing crowd of people watches a musical performance on a lighted stage .,819
7920482014,A female singer and male guitarist on stage .,819
