1346095724,A man with a red and black shirt sells fish .,467,"butcher shop, meat market"
1347001782,People strolling casually across a bridge .,839,suspension bridge
135235570,A man is being thrown a Frisbee in front of a monument and flags .,557,"flagpole, flagstaff"
1352398363,A boy is covered with marker .,842,"swimming trunks, bathing trunks"
1352410176,A blond girl is stepping on vertical logs in the sand .,460,"breakwater, groin, groyne, mole, bulwark, seawall, jetty"
1354131040,A gut wearing a plaid shirt with a mustache selling fish at a market .,118,"Dungeness crab, Cancer magister"
1355450069,A man is climbing up a wall,972,"cliff, drop, drop-off"
135911244,Two officers in uniform chatting in a golf cart .,515,"cowboy hat, ten-gallon hat"
135916133,"A man wearing a yellow shirt is riding a large riding lawn mower , which is spraying cut grass behind him ; pine trees are visible in the background .",621,"lawn mower, mower"
1362276354,A girl with animal earmuffs is making big bubbles .,971,bubble
136552115,A man jumping on his bmx with another bmxer watching .,671,"mountain bike, all-terrain bike, off-roader"
1365896144,A woman in blue and purple clothing playing pool .,736,"pool table, billiard table, snooker table"
136644343,A small boy in a horizontal tire swing .,843,swing
136644885,A woman wearing a white shirt and jeans crosses a rope bridge in a wooded area .,839,suspension bridge
136679463,A man is performing for a crowd on a tall unicycle .,880,"unicycle, monocycle"
1370293802,A chef with glasses cooks french bread in a giant oven .,766,rotisserie
138043357,A man is playing the banjo at a concert .,420,banjo
138235288,A blond woman with glasses shops at an outdoor market .,910,wooden spoon
1383840121,A brown dog laying on a blue cover .,211,"vizsla, Hungarian pointer"
13880312,Woman standing at a graduation event .,667,mortarboard
1389156021,Three young girls are taking part in martial arts .,430,basketball
1389651420,The small boy is excited he will be riding a go-cart .,573,go-kart
1393707375,Two women with dark hair play chess at a table while standing .,611,jigsaw puzzle
139539078,"One man in a uniform standing inside a school bus with the backdoor open , while another man sits on top of the boss wearing a similar uniform .",779,school bus
139719522,Two men working on a small engine on a dirt road .,491,"chain saw, chainsaw"
1397923690,A skier wearing a black backpack is making his way down a hill .,795,ski
1398606571,Girl with innertube in water,801,snorkel
1398766312,"A person is sitting behind a old , black Singer sewing machine with a note taped to their dress .",786,sewing machine
140407961,A man is pouring out the contents of his wheelbarrow .,428,"barrow, garden cart, lawn cart, wheelbarrow"
140732943,A man with long hair and a beanie is posing with a guitar .,402,acoustic guitar
141213544,Two women are standing in a store with a baby in a blue stroller .,788,"shoe shop, shoe-shop, shoe store"
141734985,Two kids with helmets on sitting outside while one looks down and the other straight ahead .,518,crash helmet
1417637704,Two children with brown hair in a trunk of a car .,785,"seat belt, seatbelt"
1418266617,A black and white dog jumps over a pole while splashing water around .,217,"English springer, English springer spaniel"
1424237335,Two smiling little blond girls in pink pants swing from a metal bar .,602,"horizontal bar, high bar"
1425013325,Two dogs are playing with each other on a beach by the ocean .,237,miniature pinscher
1429546659,A white dog with a branch in his mouth and a black dog .,176,"Saluki, gazelle hound"
143149186,A middle-aged man working in construction on CAT brand machinery .,561,forklift
1432196901,"Two female beach volleyball players , facing each other , prepare to strike the ball .",890,volleyball
1432411014,a man is admiring art .,611,jigsaw puzzle
1433088025,The man in the yellow pants is raising his arms .,842,"swimming trunks, bathing trunks"
1434155791,A parade drummer playing for the crowd .,541,"drum, membranophone, tympan"
1436661786,A man in a taxi waiting to go .,468,"cab, hack, taxi, taxicab"
1436832881,A red PlNe is flying by the queen Elisabeth 2 shooting out red smoke .,628,"liner, ocean liner"
143688283,A man with a white shirt and helmet is climbing a mountain .,775,sarong
1437408671,A man and a woman get married in a wedding ceremony .,982,"groom, bridegroom"
1443030135,A girl is playing in a house between a window and a stack of shelves .,655,"miniskirt, mini"
1445123245,Yorkshire Terrier plays with multicolor centipede toy .,201,"silky terrier, Sydney silky"
1453423744,A man drives a blue forklift through a crowd .,561,forklift
1454439103,A catcher and a pitcher of the same team talk on the pitcher 's mound .,981,"ballplayer, baseball player"
145721498,The kayaker braces himself as he goes down the river .,693,"paddle, boat paddle"
1457762320,Men in athletic clothing stand near bicycles .,671,"mountain bike, all-terrain bike, off-roader"
1459250022,A band of cellos and violins playing in front of a crowd at The Market Gallery .,486,"cello, violoncello"
1461329041,Two women riding tricycles .,870,"tricycle, trike, velocipede"
1463732807,A young boy makes a meditational pose on a swing .,843,swing
146577645,Man kayaking through rough waters .,693,"paddle, boat paddle"
146577646,Man in a kayak swimming in rough waters .,693,"paddle, boat paddle"
1466307485,A person in a safety vest pushing a truck .,609,"jeep, landrover"
1466307489,Three man in hi viz jackets are pulling attempting to pull a trapped four wheel drive car from a ditch .,609,"jeep, landrover"
1468103286,A New York Yankee holds up a bat .,981,"ballplayer, baseball player"
1468741099,A street performer 's drum beats gain many onlookers .,541,"drum, membranophone, tympan"
1472053993,A skier going down the snowy hill .,795,ski
1472882567,Four crosscountry skiers climb uphill .,795,ski
1473080948,A man kayaking through rapids .,693,"paddle, boat paddle"
1473618073,A boy on a green plastic swing .,843,swing
1478268555,A man wearing no shirt climbs a steep cliff .,972,"cliff, drop, drop-off"
1479857177,The scuba diver is underwater .,983,scuba diver
14799369,A young man is starting a barbecue while drinking beer in a wooded area .,544,Dutch oven
1480712062,A person in a scuba suit holds a very small lobster .,983,scuba diver
1481728325,A band of teenagers is performing .,486,"cello, violoncello"
14868339,Janitorial crew at a metro station,840,"swab, swob, mop"
1491192153,The adult is helping the child into the swing .,843,swing
149588792,"A man in black , on a city sidewalk , plays the accordion .",401,"accordion, piano accordion, squeeze box"
150387174,The man waeribng a helmet is riding a dirt bike over rocks .,671,"mountain bike, all-terrain bike, off-roader"
1505686764,a man in red shorts is walking along rocks by a river carrying a stick .,842,"swimming trunks, bathing trunks"
150582765,Woman with red curly hair taking pictures outside .,447,"binoculars, field glasses, opera glasses"
1508269285,The dog stands in the water next to the grass .,210,German short-haired pointer
151021636,Pastry chefs are lined up sorting pastries .,415,"bakery, bakeshop, bakehouse"
1510447859,A man dressed in red and white plays a banjo while others look on .,420,banjo
1519172943,A silversmith working with hot metal .,862,torch
152029243,A young man is in a stream with his dirt bike .,671,"mountain bike, all-terrain bike, off-roader"
1525153022,A black dog is running through the shallow edge of a large body of water .,236,"Doberman, Doberman pinscher"
1526325728,The large gray colored dog is jumping on the beach .,178,Weimaraner
153598671,Mother with two children is hanging laundry .,887,vestment
1536774449,Large crowd of people gathered together .,819,stage
153809771,Male musician playing an accordion wearing a leather jacket and hat on a boardwalk or pier .,401,"accordion, piano accordion, squeeze box"
1552065993,A dog is running in a field .,172,whippet
155215518,Young female child swinging in a swing with a sippy cup .,843,swing
155221027,Two people parachutes into a field .,701,"parachute, chute"
1554713437,A gray dog walks on top of a fallen tree in the woods .,178,Weimaraner
1557838421,There are two dogs playing with each other .,172,whippet
1558872760,A man stooping and holding a violin outside .,889,"violin, fiddle"
1559295897,Man with long-sleeve black shirt and blue pants fishes from a bank .,758,reel
1560281711,Kid standing and looking determined in the playground,843,swing
1561658940,Girl wearing pink pants smiles in baby swing,843,swing
156204899,"Two men are underwater with SCUBA gear , sitting together on the bottom of a pool .",983,scuba diver
1562478333,The man is setting up a tent on the shore near the ocean .,672,mountain tent
1562478713,A man sits on the beach outside his tent and makes something to eat .,672,mountain tent
156642718,A little girl sitting on the floor holding a guitar handles .,741,"prayer rug, prayer mat"
156967462,Two gray dogs and a black dog playing in a pond under an overpass .,223,schipperke
157139628,A man is spraying a fluid from a long hose at the beach .,977,"sandbar, sand bar"
157308126,Arm-strokes from swimmers who are racing in the pool .,433,"bathing cap, swimming cap"
157397733,A large group of people in red soldier jackets are standing in lines outside .,439,"bearskin, busby, shako"
157747588,A group of people are standing around a water fountain getting wet .,562,fountain
157875980,A man in a top hat is playing the accordion on the side of a city street .,401,"accordion, piano accordion, squeeze box"
1579798212,a child is laying in a bubble bath holding a yellow scrubbing brush up to his mouth as if singing into a microphone .,929,"ice lolly, lolly, lollipop, popsicle"
1580359117,A guy in the kitchen points to his new pasta creation,411,apron
1584315962,A man holds a flag next to a snowbound campsite .,672,mountain tent
15859665,A child playing on a plastic horse .,870,"tricycle, trike, velocipede"
1590016063,Several young women walking along a beautiful hallway,884,vault
1595300147,An man in a blue shirt sits atop a horse drawn cart filled with hay .,603,"horse cart, horse-cart"
15965185,Group of men sitting at a table turn to have their picture taken .,762,"restaurant, eating house, eating place, eatery"
1597319381,Boys soccer teams playing a game .,805,soccer ball
1598809111,There are people shopping in a store .,778,"scale, weighing machine"
1601783524,Women sitting on a bench waiting for her laundry,897,"washer, automatic washer, washing machine"
160500826,"One woman walking across the street , another on sidewalk .",523,crutch
161347959,a woman plays guitar on the beach .,402,acoustic guitar
1614698671,A man is working in a shop with donuts .,415,"bakery, bakeshop, bakehouse"
161669933,A motorcycle driver swerves to the left .,518,crash helmet
16396193,Two men are cooking outside in a field with trees in the background .,544,Dutch oven
164428441,A man is helping a small child get on a train .,547,electric locomotive
165764051,"A boy in a green baseball jersey with yellow lettering , lunges forward , his baseball mitt open and ready to receive the approaching baseball .",429,baseball
1659358141,A brown dog walks in the grass with its tongue hanging out .,178,Weimaraner
166174352,"Three women in pink dresses , standing on grass , are holding flowers on a sunny day .",982,"groom, bridegroom"
166321294,A motorcyclist on a red speed bike leans into a sharp turn .,518,crash helmet
16639719,Some people are gathered around a fire .,862,torch
166433861,A motorcyclist on the street .,518,crash helmet
16653104,Man uses inflatable toy to play a lawn game .,522,croquet ball
166654939,Race cars are racing each other on a dirt racetrack and the green one is in the lead .,751,"racer, race car, racing car"
167001809,A firefighter sprays water onto a gigantic pile or burning ash that includes flames and dark smoke .,980,volcano
167285940,A man with an angry expression is drinking a large glass of beer .,441,beer glass
1673433891,A grinning man is just about to drill a hole into a pumpkin lying on a table .,740,power drill
1679732375,Two men sitting on a bench between two trees overlooking an Autumn landscape .,703,park bench
1680126311,A child is hitting a soccer ball with their chest .,805,soccer ball
1682079482,A toddler in a pink shirt in a bucket swing .,843,swing
1683695914,A group of people are sitting at a table eating .,762,"restaurant, eating house, eating place, eatery"
1691038839,Two fully geared children participate in ice hockey .,746,"puck, hockey puck"
1703971772,Two girls on tricycles are riding around a concrete area that resembles part of a maze .,870,"tricycle, trike, velocipede"
170525554,Man taking a picture in a crowd of people .,447,"binoculars, field glasses, opera glasses"
170737141,A woman pushing two children are walking beside a large train .,820,steam locomotive
171822522,A boy kicking a soccer ball and other kids waiting in line .,805,soccer ball
173020287,"A man stands with his arm up in the air , holding a stick , while a dog jumps up .",225,malinois
174056037,A baby is sitting on a floor and holding a vacuum cleaner hose .,882,"vacuum, vacuum cleaner"
1752454466,This dog is done running down the yellow board .,217,"English springer, English springer spaniel"
1771490732,Uniformed children playing soccer,805,soccer ball
1772859261,A dog swims .,195,"Boston bull, Boston terrier"
177351658,A man with a microphone reads from a piece of paper as he stands in front of two men holding tubas .,566,"French horn, horn"
179122558,A Scottish bagpipe group is standing in a circle in their attire .,439,"bearskin, busby, shako"
179486571,Man in an orange shirt with tattoos walking two large poodles .,267,standard poodle
1797436026,Three hockey players struggle with the puck in front of the goal .,746,"puck, hockey puck"
1799188614,A young boy is walking towards a seagull on the shoreline of a beach .,842,"swimming trunks, bathing trunks"
1799271536,A brown and black dog runs down a sandy beach .,172,whippet
180094434,three kids playing around a fountain,562,fountain
1801697440,A man in white shit uses laptop nest to a large monument .,873,triumphal arch
1801874841,A brown dog is staring closely at a sleeping brown and white dog .,201,"silky terrier, Sydney silky"
1805628702,A man in a purple getting his haircut with a giant blow dryer faced towards him .,589,"hand blower, blow dryer, blow drier, hair dryer, hair drier"
18056405,"Man sitting on a bench , reading a book .",879,umbrella
1807169176,A group of people sit around a blazing fire at night .,862,torch
1810651611,A little girl in a dress with pink flowers swings on a red-seated swing .,843,swing
1813266419,A child in a striped shirt gleefully plays among some water fountains .,562,fountain
181343499,People sitting on the steps and walking in front of a yellow building with white columns .,880,"unicycle, monocycle"
1814372530,"Four young men , one fully dressed and seated , and three in black swim trunks - two standing , one seated - are on a pier with brightly painted railings .",842,"swimming trunks, bathing trunks"
181876171,A man in glasses wearing a military style cap and a jacket with medals is waving his right hand and sits in front of another waving man in military dress .,652,military uniform
182013889,A man driving down the street in an old fashioned fire engine waves at onlookers during a parade .,661,Model T
182246705,"A child , carrying a closed blue umbrella , is walking with another child who is under a yellow umbrella , on a muddy path .",879,umbrella
1844580277,"A baseball player with "" Tulowitzki "" on the back of his shirt is catching a ball thrown by a man in a black jacket .",981,"ballplayer, baseball player"
1847245312,A man is talking too a girl on a baseball field .,981,"ballplayer, baseball player"
185368429,Two boys in black swimming trunks are holding another boy by his arms and legs on a beach .,842,"swimming trunks, bathing trunks"
186348874,A group of bicyclists riding down a path in an off road race .,671,"mountain bike, all-terrain bike, off-roader"
1865794069,A little boy is playing soccer at a field .,805,soccer ball
186758532,A young boy jumping up and down holding a fishing net .,842,"swimming trunks, bathing trunks"
187347143,Children are canoeing on a beautiful lake .,472,canoe
1874497944,Two men in blue uniforms and green workman vest .,768,rugby ball
1874530310,Three men in same colored vests are in the outdoors .,830,stretcher
1875237930,"Three women are playing volleyball , the woman in blue has hit the ball over the net .",890,volleyball
1877161207,Two women are sitting in ditches of dirt with two buckets and a purse close by .,463,"bucket, pail"
189400451,A crowd of people are walking past an old archway .,873,triumphal arch
1897067588,A woman in a green shirt is welding .,726,"plane, carpenter's plane, woodworking plane"
19023618,A man in a light green shirt is riding in a light green street cleaning type vehicle .,561,forklift
190638179,Man standing on a dirt hill next to a black jeep .,609,"jeep, landrover"
191652362,"Two women , wearing hats , sunglasses , and gloves , wave goodbye .",457,"bow tie, bow-tie, bowtie"
1925086298,A woman helping another woman out with a website on a computer .,624,library
192786590,A bride and groom stand outside a building .,982,"groom, bridegroom"
1928789813,People are gathered around tables in a restaurant .,762,"restaurant, eating house, eating place, eatery"
193082928,A pitcher from a Houston baseball team is mid-throw .,981,"ballplayer, baseball player"
1931690777,Four boys in swim trunks jump into a swimming pool .,842,"swimming trunks, bathing trunks"
193596775,A red-haired woman talking on the phone while petting a brown and tan dog .,214,Gordon setter
1945930488,A guy wearing a green tank top and sunglasses talks into a microphone .,650,"microphone, mike"
194704310,Construction workers in hard hats building a house .,634,"lumbermill, sawmill"
1947255786,Four children hover over a recipe for soup in a cooking competition .,918,"crossword puzzle, crossword"
195137262,A group of five people having lunch at a picnic table in a park .,412,"ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin"
1956944011,"The child in white is on the monkey bars , while the one in brown stands below .",602,"horizontal bar, high bar"
1965278563,A golden haired dog is lying in a boat that is traveling on a lake .,472,canoe
197107117,A mountain climber looks down from the summit,649,"megalith, megalithic structure"
197142902,A man and woman blow bubbles .,971,bubble
197310292,A dark-skinned man wearing a white smock and cutting up meat .,467,"butcher shop, meat market"
1977827746,A young boy and girl sit in a wagon eating corndogs .,843,swing
199413509,A little old woman peaks out from behind the blue doorway and three pairs of plastic sandals .,539,"doormat, welcome mat"
19986766,A graduating student in robes speaks to a professor .,400,"academic gown, academic robe, judge's robe"
2003663004,Greenbay football player is being handed a towel on the field .,560,football helmet
200771289,The backs of two men wearing backpacks near some tents .,465,bulletproof vest
200778628,A boy in purple shorts in playing with a soccer ball in front of a picnic table .,805,soccer ball
202029988,Five colorful hot air balloons are grounded and people are repairing them .,417,balloon
2021602343,A young boy shows off his basketball skills,430,basketball
2021613437,A boy wearing a Steve Nash shirt dribbles a basketball on an indoor court .,430,basketball
202174343,A person in a pink shirt and a blue helmet climbing a rock wall .,972,"cliff, drop, drop-off"
2022338217,A person in black parachutes down to the ground with the american flag,701,"parachute, chute"
2022443431,Someone is parachuting down and almost touching the ground .,701,"parachute, chute"
2023529314,Man enjoying life while skydiving,701,"parachute, chute"
20249851,A young boy sleeps in his car seat .,785,"seat belt, seatbelt"
2032982693,The dark streets are wet .,920,"traffic light, traffic signal, stoplight"
2036080069,Two women are standing close to each other wearing dark uniforms and white hats .,652,military uniform
2039457436,A woman in a cowboy outfit climbs over a wire fence with onlookers from a porch behind her .,515,"cowboy hat, ten-gallon hat"
2040122955,"A man wearing a dark jacket looks into a mirror while rubbing shaving cream on his chin and cheek , as another man looks on from the background .",965,burrito
2044172209,A pharmacist wearing a white lab coat is filling prescriptions .,617,"lab coat, laboratory coat"
2045023435,A brown dog reaches for a tennis ball .,178,Weimaraner
2045127186,A girl plays in the snow by making a snow angel .,795,ski
2047030603,A man with glasses and black coat pushing a cart full of bags on a travelator .,728,plastic bag
2052953131,A person wearing a red jacket climbs a snowy hill .,795,ski
2053006423,Shirtless man on high cliff with back to camera .,972,"cliff, drop, drop-off"
2053733930,"Ski equipment , left alone on snowy ski slope .",802,snowmobile
205404905,Workmen digging a trench .,830,stretcher
2056041678,The person is in the snowy mountains .,970,alp
2057262566,"A man in a white button down shirt standing in a family kitchen is using a fork and knife to cut the leg off of a cooked turkey , as the hand of another person holds the turkey still .",766,rotisserie
2057305043,The purple parachutes floats off the cliff toward the gray ocean below .,701,"parachute, chute"
2058091220,a man parachutes into the desert .,701,"parachute, chute"
2058124718,two brown dogs play .,178,Weimaraner
206051614,Man leaning on desk listening to someone on phone .,528,"dial telephone, dial phone"
2061144717,A man and child stand at the bottom of an outdoor staircase near benches .,646,"maze, labyrinth"
2064792226,Two people ridding a colorfully decorated bicycle .,880,"unicycle, monocycle"
2066691122,A man with glasses vacuuming his lawn .,621,"lawn mower, mower"
2066986243,A man in a white jacket is checking the blood pressure of a lady .,823,stethoscope
2068465241,A little girl in a blue and pink outfit is walking on a balance beam with the aid of woman standing to her left .,416,"balance beam, beam"
2072040759,Three black men and a black woman relax around a fallen tree .,775,sarong
207225205,A woman laughing in her colorful outfit .,614,kimono
2074557615,A group of motorcycle riders gather on a street .,670,"motor scooter, scooter"
2076208076,Two women cross the street together .,655,"miniskirt, mini"
208053776,a group of people sit behind a chain-link fence .,489,chainlink fence
20805896,A young man with a beard and a young man with glasses lying in an oversized chair together with a comforter over them .,797,sleeping bag
2082663150,A man in glasses holds up his dog .,259,Pomeranian
2085255128,A boy high in the air above the dirt and water near the red rock cliffs .,972,"cliff, drop, drop-off"
2085557551,a girl in a tan shirt holding up a fork and knife in one hand and a pot in the other,813,spatula
2086534745,A man in a yellow boat paddling down rough waters .,693,"paddle, boat paddle"
2087423271,A man sitting down in a bar with a woman behind him resting her arm on his shoulder and holding her drink .,441,beer glass
2087954558,Religious leader is being escorted to his thrown .,439,"bearskin, busby, shako"
2088052469,"Two men in costumes with fake carrot noses , top hats , sunglasses and white fur coats that contain white electrical lights .",552,"feather boa, boa"
208820195,"Man performing , playing an instrument for a crowd .",566,"French horn, horn"
2090723611,one dog standing in some grass with his tongue hanging out and a tan dog in the background,261,keeshond
2090997177,A small black dog running across the sand .,199,"Scotch terrier, Scottish terrier, Scottie"
2092480356,A cat watches as a man in a long-sleeved shirt and boxer shorts carves a pumpkin .,607,jack-o'-lantern
2095078658,The German Shepherd is running through the white snow .,235,"German shepherd, German shepherd dog, German police dog, alsatian"
