img id,caption,category
http://images.cocodataset.org/val2017/000000333697.jpg,Two signs that are on the side of a wall.,outdoor
http://images.cocodataset.org/val2017/000000430871.jpg,A parking meter next to a handicap parking space.,outdoor
http://images.cocodataset.org/val2017/000000315450.jpg,some cars a red bus and a blue bus,outdoor
http://images.cocodataset.org/val2017/000000078032.jpg,Benches on a paved deck overlooking a waterway,outdoor
http://images.cocodataset.org/val2017/000000244379.jpg,View down a two lane road at a red stop signal.,outdoor
http://images.cocodataset.org/val2017/000000439623.jpg,A white fire hydrant stand on a side walk.,outdoor
http://images.cocodataset.org/val2017/000000069138.jpg,A red traffic light with a sad face drawn over it.,outdoor
http://images.cocodataset.org/val2017/000000152771.jpg,A lone bicycle parked in a parking lot with cars parked on a street.,outdoor
http://images.cocodataset.org/val2017/000000284762.jpg,A traffic light near a street sign is red.,outdoor
http://images.cocodataset.org/val2017/000000280325.jpg,Graffiti is on the wall next to the parking meter,outdoor
http://images.cocodataset.org/val2017/000000230450.jpg,A row of parking meters on a curb side.,outdoor
http://images.cocodataset.org/val2017/000000245102.jpg,The entrance and exit to a snowy parking garage.,outdoor
http://images.cocodataset.org/val2017/000000390301.jpg,A fire hydrant has frozen and is covered in icicles.,outdoor
http://images.cocodataset.org/val2017/000000351559.jpg,Green traffic light shown against a tall sky scraper at night.,outdoor
http://images.cocodataset.org/val2017/000000461573.jpg,Two steel benches next to a walk way.,outdoor
http://images.cocodataset.org/val2017/000000479030.jpg,A red and white train passing by a street.,outdoor
http://images.cocodataset.org/val2017/000000015746.jpg,A fire hydrant in front of a house with overgrown grass,outdoor
http://images.cocodataset.org/val2017/000000283038.jpg,a old rusty stop sign out sign some buildings.,outdoor
http://images.cocodataset.org/val2017/000000195045.jpg,A storage building located near a town park.,outdoor
http://images.cocodataset.org/val2017/000000343315.jpg,"Patchy lawn, a road sign and a fire hydrant",outdoor
http://images.cocodataset.org/val2017/000000093154.jpg,The cars are travelling down the wet road.,outdoor
http://images.cocodataset.org/val2017/000000417043.jpg,A bench sitting on the side of a road.,outdoor
http://images.cocodataset.org/val2017/000000053994.jpg,A parking meter is on a sidewalk next to some green bushes.,outdoor
http://images.cocodataset.org/val2017/000000168619.jpg,A road traveling along a field under a cloudy sky.,outdoor
http://images.cocodataset.org/val2017/000000460229.jpg,A red traffic stop sign with a blank white sign below it.,outdoor
http://images.cocodataset.org/val2017/000000338191.jpg,Several different fire hydrants that have been painted various colors.,outdoor
http://images.cocodataset.org/val2017/000000126592.jpg,A stop sign is posted next to a parking lot.,outdoor
http://images.cocodataset.org/val2017/000000580757.jpg,"A red, white and blue fire hydrant on a city sidewalk.",outdoor
http://images.cocodataset.org/val2017/000000214200.jpg,A stop sign with a eating animals sticker on it.,outdoor
http://images.cocodataset.org/val2017/000000051961.jpg,A parking meter and wall that has graffiti on it.,outdoor
http://images.cocodataset.org/val2017/000000418696.jpg,The bright lights are shining on the street.,outdoor
http://images.cocodataset.org/val2017/000000271457.jpg,Empty wooden bench by the shore brush on a lake.,outdoor
http://images.cocodataset.org/val2017/000000407083.jpg,A dog on a leash looks out the rear window while sitting next to a male passenger.,animal
http://images.cocodataset.org/val2017/000000267933.jpg,Horses travel along in a line along a river. ,animal
http://images.cocodataset.org/val2017/000000201676.jpg,Three zebras stand in a field near a tree.,animal
http://images.cocodataset.org/val2017/000000404568.jpg,A seagull standing on the sand near the water.,animal
http://images.cocodataset.org/val2017/000000366141.jpg,Cat sitting on recliner back in room facing the television,animal
http://images.cocodataset.org/val2017/000000152870.jpg,A single giraffe is standing in some tall brush looking all around.,animal
http://images.cocodataset.org/val2017/000000186422.jpg,A bear is coming out of the water and onto the rocks. ,animal
http://images.cocodataset.org/val2017/000000508602.jpg,A small crane stands on the roof of a car in a city area.,animal
http://images.cocodataset.org/val2017/000000476215.jpg,Man using two very large horses to plow a field,animal
http://images.cocodataset.org/val2017/000000069106.jpg,A group of zebras stand together by a rock wall. ,animal
http://images.cocodataset.org/val2017/000000330369.jpg,A medium sized red boat going down a waterway.,animal
http://images.cocodataset.org/val2017/000000420230.jpg,An elephant is walking forward in a field.,animal
http://images.cocodataset.org/val2017/000000112634.jpg,"Trees mark the far side of a fence that encloses a large environment space with man made rocks and two giraffes, one close up and very large, the other small, and seemingly far away.  ",animal
http://images.cocodataset.org/val2017/000000374052.jpg,A man sits by himself on a bench surrounded by pigeons. ,animal
http://images.cocodataset.org/val2017/000000245915.jpg,A herd of elephants splashing and playing in a river.,animal
http://images.cocodataset.org/val2017/000000492282.jpg,People are riding horses next to the trees.,animal
http://images.cocodataset.org/val2017/000000562443.jpg,A group of zebras eating in a n enclosure,animal
http://images.cocodataset.org/val2017/000000104619.jpg,A small giraffe walking around in an exhibit.,animal
http://images.cocodataset.org/val2017/000000377000.jpg,A cat sitting on a sill looking out a window.,animal
http://images.cocodataset.org/val2017/000000555005.jpg,Large dog laying down on a blanket next to a table. ,animal
http://images.cocodataset.org/val2017/000000412887.jpg,A cow is in its pen staring with its mouth open.,animal
http://images.cocodataset.org/val2017/000000186938.jpg,A small bird standing on a rocky ground.,animal
http://images.cocodataset.org/val2017/000000482477.jpg,blue and white bird standing on a branch,animal
http://images.cocodataset.org/val2017/000000088250.jpg,two elephants holding their trunks together like they were hugging ,animal
http://images.cocodataset.org/val2017/000000023272.jpg,A calico cat sits on  the hood of a black car.,animal
http://images.cocodataset.org/val2017/000000359781.jpg,A giraffe in a field looking down at something.,animal
http://images.cocodataset.org/val2017/000000240049.jpg,A woman holding a young child in her arms.,animal
http://images.cocodataset.org/val2017/000000242678.jpg,Horse above hurdle at Kentucky horse show event. ,animal
http://images.cocodataset.org/val2017/000000535094.jpg,Cow being fed a popsicle by a person over a fence.,animal
http://images.cocodataset.org/val2017/000000286994.jpg,A group of elephants with water in front and trees behind.,animal
http://images.cocodataset.org/val2017/000000323828.jpg,A white train hauling cargo along a track.,animal
http://images.cocodataset.org/val2017/000000332318.jpg,Cattle on a level pasture in a mountainous area.,animal
http://images.cocodataset.org/val2017/000000488251.jpg,a man in a black hat standing next to and  holding the reigns of a horse,animal
http://images.cocodataset.org/val2017/000000504635.jpg,Three zebras are standing in the grass by the trees.,animal
http://images.cocodataset.org/val2017/000000238039.jpg,a small animal walking down a rock road,animal
http://images.cocodataset.org/val2017/000000490171.jpg,A man and a dog paddle on a surfboard. ,animal
http://images.cocodataset.org/val2017/000000088265.jpg,A horse drawn carriage driving down a small road.,animal
http://images.cocodataset.org/val2017/000000080949.jpg,A KITTEN NAPPING ON THE KEYBOARD OF A LAPTOP.,animal
http://images.cocodataset.org/val2017/000000133778.jpg,A mother cow with a young calf feeding in a grassy area.,animal
http://images.cocodataset.org/val2017/000000165500.jpg,Three buffalo grazing on the side of the road.,animal
http://images.cocodataset.org/val2017/000000162543.jpg,a herd of elephants standing side by side in an enclosed area,animal
http://images.cocodataset.org/val2017/000000317433.jpg,Man in a field walking behind two Clydesdale horses.,animal
http://images.cocodataset.org/val2017/000000178618.jpg,A large brown elephant standing on the dirt ground.,animal
http://images.cocodataset.org/val2017/000000054123.jpg,A group of zebra grazing grass with a backdrop of bushes.,animal
http://images.cocodataset.org/val2017/000000125806.jpg,Two black cows facing each other with woods behind them.,animal
http://images.cocodataset.org/val2017/000000106881.jpg,A bird sits on a branch of a tree.,animal
http://images.cocodataset.org/val2017/000000500477.jpg,A person in the process of sheering a woolen animal.,animal
http://images.cocodataset.org/val2017/000000050380.jpg,a may leading a a boy on a pony with a rope,animal
http://images.cocodataset.org/val2017/000000235064.jpg,A bear walking across a stone wall near trees.,animal
http://images.cocodataset.org/val2017/000000101762.jpg,A small cat is walking behind a bike.,animal
http://images.cocodataset.org/val2017/000000093261.jpg,A man kneels on the beach preparing a kite.,person
http://images.cocodataset.org/val2017/000000266409.jpg,The person is standing in the deep snow. The trees are covered with snow.,person
http://images.cocodataset.org/val2017/000000472623.jpg,A young man riding a bike on top of a beach.,person
http://images.cocodataset.org/val2017/000000311928.jpg,A little boy is hitting a ball with a bat.,person
http://images.cocodataset.org/val2017/000000001490.jpg,A man with a wet suit on standing on a surfboard in the water.,person
http://images.cocodataset.org/val2017/000000496854.jpg,A street scene with a bride and groom under an umbrella.,person
http://images.cocodataset.org/val2017/000000563653.jpg,A large shadow is cast upon a busy street,person
http://images.cocodataset.org/val2017/000000459954.jpg,A person standing next to some old junk appliances.,person
http://images.cocodataset.org/val2017/000000066886.jpg,A girl grabs her hair and holds onto her hairbrush. ,person
http://images.cocodataset.org/val2017/000000354547.jpg,a man in a white suit standing in front of some bushes ,person
http://images.cocodataset.org/val2017/000000233727.jpg,a bus that is parked outside of some buildings,person
http://images.cocodataset.org/val2017/000000217400.jpg,A commuter train at the station at night,person
http://images.cocodataset.org/val2017/000000279278.jpg,Man in a crowd of people with a skateboard.,person
http://images.cocodataset.org/val2017/000000497344.jpg,A blue-eyed toddler talks on the cellphone while he types something on the laptop.,person
http://images.cocodataset.org/val2017/000000130586.jpg,A kid is running while pulling a kite behind him. ,person
http://images.cocodataset.org/val2017/000000505638.jpg,An old fashioned looking red train is on the tracks by a green grassy hill.,person
http://images.cocodataset.org/val2017/000000510095.jpg,A man is holding a baseball bat. ,person
http://images.cocodataset.org/val2017/000000164885.jpg,A male skier nonchalantly goes off of a jump. ,person
http://images.cocodataset.org/val2017/000000314251.jpg,A group of motorcycles down a long street filled with trees on either side.,person
http://images.cocodataset.org/val2017/000000188439.jpg,A small white truck on the road next to trees.,person
http://images.cocodataset.org/val2017/000000060886.jpg,A baseball team crowd together on the field,person
http://images.cocodataset.org/val2017/000000578792.jpg,A person leaning down on a motorcycle as they ride on a track.,person
http://images.cocodataset.org/val2017/000000399462.jpg,A girl with a kite running in the grass.,person
http://images.cocodataset.org/val2017/000000424521.jpg,A shirtless man doing skateboarding tricks near a stream,person
http://images.cocodataset.org/val2017/000000408120.jpg,A little girl that is standing with an umbrella.,person
http://images.cocodataset.org/val2017/000000469828.jpg,a person on skis riding on some snow ,person
http://images.cocodataset.org/val2017/000000284991.jpg,A man puts a red bottle up to his mouth.,person
http://images.cocodataset.org/val2017/000000530162.jpg,A man holding a large umbrella with some girls and a woman underneath.,person
http://images.cocodataset.org/val2017/000000013177.jpg,a man is working on a hub cap on the ground,person
http://images.cocodataset.org/val2017/000000492362.jpg,A man on a skateboard riding by food vendors.,person
http://images.cocodataset.org/val2017/000000295138.jpg,A skateboarder doing a stunt at a skatepark.,person
http://images.cocodataset.org/val2017/000000467511.jpg,A man stands in between a gas pump and a motorcycle while a woman in heels stands next to them.,person
http://images.cocodataset.org/val2017/000000503855.jpg,A grass yard area that has several open umbrellas laid on the grass and various people around the roadway area.  ,person
http://images.cocodataset.org/val2017/000000264968.jpg,A man with blue jersey holding a baseball bat.,person
http://images.cocodataset.org/val2017/000000220732.jpg,Many trucks and city buses drive down the crowded street.,person
http://images.cocodataset.org/val2017/000000199442.jpg,A man surfs at the top of the wave.,person
http://images.cocodataset.org/val2017/000000442306.jpg,"a small child standing on a rock outdoors in a forest wearing a raincoat, rain boots and an umbrella.",person
http://images.cocodataset.org/val2017/000000403584.jpg,Two surfers stand with their surfboards on a beach.,person
http://images.cocodataset.org/val2017/000000191672.jpg,a person riding a skate board on a wave,person
http://images.cocodataset.org/val2017/000000153529.jpg,A woman stands beside her luggage at an airport. ,person
http://images.cocodataset.org/val2017/000000102411.jpg,A man riding a motorcycle with a woman on the back.,person
http://images.cocodataset.org/val2017/000000130699.jpg,Men playing soccer on a field at dusk.,person
http://images.cocodataset.org/val2017/000000568439.jpg,Two double-decker buses going in opposite directions on a road.,person
http://images.cocodataset.org/val2017/000000071877.jpg,A man in a hat balancing his skateboard on a highway barrier.,person
http://images.cocodataset.org/val2017/000000442836.jpg,older man tries to block younger man's frisbee throw,person
http://images.cocodataset.org/val2017/000000039914.jpg,A woman and small child are trying to fly a kite.,person
http://images.cocodataset.org/val2017/000000288862.jpg,a man standing on one hand holding onto a skateboard ,person
http://images.cocodataset.org/val2017/000000244496.jpg,A bald man with glasses stares forward while wearing a robot tie.,person
http://images.cocodataset.org/val2017/000000309391.jpg,Several vehicles are moving down a city street.,person
http://images.cocodataset.org/val2017/000000463730.jpg,Pedestrians crossing a street between buses and cars. ,person
http://images.cocodataset.org/val2017/000000315492.jpg,A little girl shows her stuffed bear how to use the bathroom.,indoor
http://images.cocodataset.org/val2017/000000377670.jpg,A bunch of teddy bears posed to look like a D-day scene.,indoor
http://images.cocodataset.org/val2017/000000507575.jpg,A computer desk with electronics on it and other desk accessories ,indoor
http://images.cocodataset.org/val2017/000000098392.jpg,"A photo of a busy intersection with a bus, several cars and a clock tower.",indoor
http://images.cocodataset.org/val2017/000000570456.jpg,This is what your ceiling fan thinks your house looks like.,indoor
http://images.cocodataset.org/val2017/000000413552.jpg,A woman holds a sick child who is getting her temperature taken.,indoor
http://images.cocodataset.org/val2017/000000186632.jpg,"A fancy bathroom has glass sinks, a chandelier, and a TV.",indoor
http://images.cocodataset.org/val2017/000000164363.jpg,There is an old clock showing the current time,indoor
http://images.cocodataset.org/val2017/000000298904.jpg,Rocks and plants displayed in water inside clear glass vase.,indoor
http://images.cocodataset.org/val2017/000000000776.jpg,A group of three stuffed animal teddy bears.,indoor
http://images.cocodataset.org/val2017/000000251824.jpg,A person is removing an object from the plastic casing.,indoor
http://images.cocodataset.org/val2017/000000161642.jpg,A multi colored clock hangs on the wall.,indoor
http://images.cocodataset.org/val2017/000000379842.jpg,A Nintendo Wii game controller sitting on top of instruction manuals.,indoor
http://images.cocodataset.org/val2017/000000241319.jpg,A bathroom sink with two toothbrushes facing each other.,indoor
http://images.cocodataset.org/val2017/000000402334.jpg,a building that has a small clock at top,indoor
http://images.cocodataset.org/val2017/000000096001.jpg,Several antique trinkets are arranged on a table. ,indoor
http://images.cocodataset.org/val2017/000000382122.jpg,Large brick building with a clock tower at its height. ,indoor
http://images.cocodataset.org/val2017/000000046048.jpg,A little girl sitting on top of a bed next to a lamp.,indoor
http://images.cocodataset.org/val2017/000000387098.jpg,a computer desk with monitors and other electronics covering it,indoor
http://images.cocodataset.org/val2017/000000365385.jpg,A bathroom sink with two toothbrush holders on it. ,indoor
http://images.cocodataset.org/val2017/000000093437.jpg,An older man is wearing a funny hat in his dining room.,indoor
http://images.cocodataset.org/val2017/000000463802.jpg,A stuffed animal watching an excited tennis player on TV.,indoor
http://images.cocodataset.org/val2017/000000415741.jpg,A house where you can see the bedroom and relaxing room.,indoor
http://images.cocodataset.org/val2017/000000313034.jpg,A man smiling while standing in front of a woman with a piece of cake. ,indoor
http://images.cocodataset.org/val2017/000000322352.jpg,A fireplace and dining table in a dining room.,indoor
http://images.cocodataset.org/val2017/000000124659.jpg,A basement living area with different types of furniture.,indoor
http://images.cocodataset.org/val2017/000000055150.jpg,Two little children on stroller in a parking lot.,indoor
http://images.cocodataset.org/val2017/000000465179.jpg,A woman is brushing her teeth and posing for a picture.,indoor
http://images.cocodataset.org/val2017/000000434230.jpg,Various pots and plates displayed next to a woman.,indoor
http://images.cocodataset.org/val2017/000000322968.jpg,A tall green clock tower sitting in the middle of a sidewalk.,indoor
http://images.cocodataset.org/val2017/000000315219.jpg,A phone mounted to a wall next to a doorway.,indoor
http://images.cocodataset.org/val2017/000000372718.jpg,Some flowers in a clear vase filled with water.,indoor
http://images.cocodataset.org/val2017/000000569917.jpg,THERE IS A BATHROOM WITH A SINK AND A MIRROR ,indoor
http://images.cocodataset.org/val2017/000000489842.jpg,A bunch of kids are posing with santa,indoor
http://images.cocodataset.org/val2017/000000546964.jpg,A room filled with furniture and very large rugs.,indoor
http://images.cocodataset.org/val2017/000000445658.jpg,A kitchen has a lot of brown cabinets.,indoor
http://images.cocodataset.org/val2017/000000296231.jpg,This small room is packed with personal memorabilia.,indoor
http://images.cocodataset.org/val2017/000000293804.jpg,THERE IS A FIRE BURNING IN THE FIREPLACE IN A SITTING ROOM,indoor
http://images.cocodataset.org/val2017/000000471893.jpg,A man and boy with video game controllers playing a game.,indoor
http://images.cocodataset.org/val2017/000000556000.jpg,A bunch of kids in a living room playing something.,indoor
http://images.cocodataset.org/val2017/000000210520.jpg,A table with plates of food that include corn and fruit.,indoor
http://images.cocodataset.org/val2017/000000563281.jpg,A little boy standing in a room next to a chicken sculpture.,indoor
http://images.cocodataset.org/val2017/000000175443.jpg,Teddy bear with a red bow hanging on a Christmas tree.,indoor
http://images.cocodataset.org/val2017/000000214224.jpg,"a home bar with different drink ingredients under a large decorative sign saying, ""PUB"".",indoor
http://images.cocodataset.org/val2017/000000217957.jpg,An ornate clock on the side of a building next to a tree.,indoor
http://images.cocodataset.org/val2017/000000480936.jpg,A person that is eating some food sitting down.,indoor
http://images.cocodataset.org/val2017/000000172617.jpg,A woman sitting on stone steps with a suitcase full of books.,indoor
http://images.cocodataset.org/val2017/000000095786.jpg,there are three vases made of clay on a table,indoor
http://images.cocodataset.org/val2017/000000433192.jpg,A made bed with a laptop computer on it,indoor
http://images.cocodataset.org/val2017/000000079588.jpg,A courtyard with people walking about it next to clock tower.,indoor
